customer_id,customer_name,industry,customer_segment,country,region,customer_since
CUST_006355,"Jensen, Suarez and Franco",Manufacturing,Consumer,Sweden,Asia Pacific,2022-04-06
CUST_029645,Cruz Ltd,Retail,Small Business,Canada,Asia Pacific,2021-06-08
CUST_020816,Raymond Ltd,Automotive,Small Business,United States,Europe,2023-10-25
CUST_006235,Gregory Inc,Logistics,Mid Market,United States,Asia Pacific,2022-10-06
CUST_031990,Torres-Higgins,Healthcare,Enterprise,Sweden,North America,2025-10-19
CUST_012996,"Waller, Simmons and Cervantes",Automotive,Consumer,France,Europe,2025-04-10
CUST_042502,Peterson-Mack,Logistics,Consumer,France,Asia Pacific,2023-02-27
CUST_038921,Davis-Sawyer,Automotive,Consumer,France,North America,2025-02-05
CUST_000263,"Clark, Robinson and Kane",Technology,Enterprise,Canada,Asia Pacific,2022-10-22
CUST_007892,"Burns, Williams and Brock",Technology,Consumer,Canada,North America,2021-08-10
CUST_010528,Lamb Inc,Healthcare,Small Business,India,Europe,2025-09-02
CUST_018601,Gonzalez-Wong,Energy,Small Business,Sweden,Asia Pacific,2023-04-06
CUST_024115,"Black, Taylor and Delgado",Retail,Consumer,United Kingdom,Europe,2026-05-27
CUST_033499,Jones and Sons,Logistics,Enterprise,UNKNOWN,North America,2025-05-04
CUST_013472,"Bradshaw, Michael and Mills",Manufacturing,Mid Market,Australia,North America,2024-10-23
CUST_031726,Kennedy Ltd,Automotive,Small Business,United States,Asia Pacific,2023-07-14
CUST_023691,Robinson-Long,Automotive,Enterprise,Netherlands,North America,2025-12-26
CUST_010558,"Olson, Wilson and Kim",Technology,Consumer,Canada,Asia Pacific,2024-02-01
CUST_006557,"Cross, Vincent and Meyer",Automotive,Consumer,Netherlands,Europe,2025-05-20
CUST_045578,Hall-Gates,Technology,Enterprise,Japan,Asia Pacific,2023-05-21
CUST_041504,Jackson-Hill,Technology,Enterprise,India,Asia Pacific,2023-10-14
CUST_027873,Mejia-Jackson,Retail,Mid Market,Germany,Asia Pacific,2025-08-11
CUST_010811,Pierce Inc,Finance,Small Business,Netherlands,Europe,2025-05-30
CUST_038215,"Gray, Lane and Young",Manufacturing,Small Business,Netherlands,Europe,2025-04-25
CUST_011731,"Rogers, Osborne and Anderson",Energy,Enterprise,United Kingdom,Europe,2022-06-13
CUST_027439,Garcia Group,Manufacturing,Enterprise,Japan,Europe,2026-01-22
CUST_021780,Barrera-Scott,Automotive,Small Business,United Kingdom,Europe,2022-09-30
CUST_034080,"Rhodes, Davis and Simpson",Retail,Consumer,Germany,North America,2025-09-12
CUST_022916,Cuevas LLC,Logistics,Enterprise,India,Asia Pacific,2026-04-08
CUST_008086,"Rivera, Rodriguez and Johnson",Finance,Mid Market,United Kingdom,Asia Pacific,2024-12-16
CUST_043468,"Warren, West and Evans",Finance,Small Business,Australia,Asia Pacific,2025-02-22
CUST_014710,Harper and Sons,Automotive,Consumer,Japan,Asia Pacific,2022-03-28
CUST_015467,Marquez-Jenkins,Automotive,Enterprise,United States,Asia Pacific,2026-03-06
CUST_037173,"Gentry, Flynn and Dyer",Manufacturing,Consumer,United Kingdom,Europe,2023-10-07
CUST_028749,Jones-Vargas,Retail,UNKNOWN,France,Asia Pacific,2022-06-11
CUST_003105,Johnson-Walker,Retail,Mid Market,Japan,Europe,2024-10-26
CUST_000709,"Davis, Anderson and Wilkins",Healthcare,Enterprise,United Kingdom,North America,2021-05-31
CUST_038386,"Ortiz, Richardson and Lewis",Energy,Consumer,Germany,Europe,2022-09-08
CUST_023445,Hernandez LLC,Logistics,Consumer,India,Europe,2025-05-25
CUST_026511,Smith Group,Retail,Enterprise,Germany,Europe,2025-02-13
CUST_008467,Gordon PLC,Energy,Consumer,Sweden,Asia Pacific,2022-04-19
CUST_006231,Boyd Ltd,Finance,Mid Market,Japan,Europe,2022-02-12
CUST_046359,Chapman and Sons,Manufacturing,Enterprise,Sweden,Europe,2024-04-06
CUST_039358,Robertson PLC,Logistics,Consumer,Canada,Europe,2026-04-04
CUST_016387,Price Group,Manufacturing,Small Business,Japan,Europe,2025-03-13
CUST_034166,"Welch, Moore and Brooks",Healthcare,Enterprise,Japan,Asia Pacific,2024-09-30
CUST_004169,Davis Inc,Logistics,Small Business,UNKNOWN,Asia Pacific,2022-03-07
CUST_005804,"Murray, Johnson and Johnson",Healthcare,Enterprise,Germany,Europe,2025-06-06
CUST_012754,Williams-Lee,Retail,Enterprise,Australia,Europe,2025-02-04
CUST_002190,Campbell-Miller,Manufacturing,Small Business,Netherlands,North America,2023-05-11
CUST_012188,"Duffy, Johnson and Reyes",Healthcare,Enterprise,Germany,North America,2024-05-20
CUST_031728,Torres-Carson,Healthcare,Consumer,France,Asia Pacific,2024-09-30
CUST_019246,Cruz Ltd,Retail,Enterprise,Sweden,Europe,2023-05-26
CUST_037867,Wagner-Lawson,Finance,Consumer,United Kingdom,Asia Pacific,2025-07-02
CUST_043515,Lee PLC,Automotive,Enterprise,France,Europe,2022-02-01
CUST_008719,Ramos Group,Finance,Consumer,Japan,Europe,2024-07-10
CUST_028825,Welch PLC,Automotive,Small Business,Germany,North America,2023-12-16
CUST_024469,Newton LLC,Technology,Enterprise,Australia,Europe,2021-04-22
CUST_048253,Dawson Inc,Technology,Small Business,France,North America,2024-02-13
CUST_007202,"Sanchez, Kelly and Richardson",Retail,Enterprise,Japan,North America,2024-10-25
CUST_009283,Boyd Inc,Healthcare,Consumer,India,Asia Pacific,2022-10-12
CUST_026821,Duarte-Brown,Automotive,Consumer,France,Europe,2023-01-22
CUST_027374,Thomas LLC,Energy,Mid Market,United Kingdom,Asia Pacific,2023-10-28
CUST_022493,Marshall-Graves,Healthcare,Consumer,United Kingdom,Asia Pacific,2024-12-09
CUST_045638,"Velazquez, Thomas and Boone",Energy,Small Business,Japan,Europe,2021-12-20
CUST_045880,Sellers-Kelly,UNKNOWN,Consumer,Germany,North America,2024-10-19
CUST_029340,Campos LLC,Automotive,Small Business,United Kingdom,Europe,2021-04-22
CUST_046548,Miller and Sons,Finance,Consumer,Canada,Asia Pacific,2025-07-20
CUST_010804,Ramos Group,Energy,Mid Market,UNKNOWN,Europe,2023-01-06
CUST_020965,Foster-Kirby,Logistics,Enterprise,Germany,Asia Pacific,2023-10-24
CUST_030033,Yates Inc,Technology,Consumer,Germany,Asia Pacific,2025-11-07
CUST_005223,Davis-Clark,Automotive,Consumer,Sweden,North America,2025-03-29
CUST_000660,May Ltd,UNKNOWN,Mid Market,Australia,Asia Pacific,2021-10-14
CUST_033246,Jacobson-Hart,Finance,Consumer,United States,Asia Pacific,2022-03-29
CUST_005866,Clark-Cox,Energy,Small Business,United States,North America,2023-10-10
CUST_048872,"Trujillo, Cooper and Sullivan",Retail,Small Business,UNKNOWN,Europe,2025-05-18
CUST_022986,Lopez Inc,Healthcare,Enterprise,Japan,North America,2023-03-08
CUST_028881,"Hardin, Wright and Stout",Healthcare,Mid Market,Australia,Europe,2024-11-29
CUST_047088,Brown-Hebert,Healthcare,Small Business,Germany,Asia Pacific,2024-09-02
CUST_026528,Deleon and Sons,Automotive,Consumer,United States,North America,2021-03-12
CUST_009648,Tran-Farmer,UNKNOWN,Consumer,Germany,Asia Pacific,2024-01-23
CUST_049546,Jones PLC,Technology,Consumer,Netherlands,Asia Pacific,2025-09-04
CUST_032375,Barry-Fields,Healthcare,Enterprise,India,North America,2023-03-02
CUST_026159,Clark-Buchanan,Energy,Mid Market,Australia,Europe,2025-04-08
CUST_011712,Rodriguez-Mccarthy,UNKNOWN,Small Business,Canada,Europe,2023-12-23
CUST_027239,Mills Inc,Logistics,Consumer,Australia,Asia Pacific,2021-02-27
CUST_018354,Ward-Ball,Manufacturing,Mid Market,Germany,Asia Pacific,2022-03-25
CUST_049515,Rowland and Sons,Finance,Small Business,Germany,North America,2025-10-10
CUST_021725,Weber-Scott,Retail,UNKNOWN,Sweden,Asia Pacific,2022-10-18
CUST_025925,Berry-Suarez,Logistics,Small Business,Sweden,Asia Pacific,2021-07-13
CUST_041390,Cunningham LLC,Finance,Small Business,United Kingdom,North America,2021-09-20
CUST_004773,Roberts-Smith,Healthcare,Mid Market,United Kingdom,North America,2024-04-28
CUST_035205,Jones Inc,Energy,Consumer,Netherlands,Asia Pacific,2025-09-24
CUST_027879,Martin and Sons,Energy,Consumer,Japan,Asia Pacific,2022-02-06
CUST_005875,"Hooper, Jenkins and Weaver",Technology,Consumer,Netherlands,Europe,2021-04-29
CUST_017805,"Hale, Molina and Sandoval",Logistics,Consumer,Sweden,Asia Pacific,2021-09-17
CUST_034224,Hansen LLC,Finance,Consumer,France,Asia Pacific,2025-11-22
CUST_007842,Petersen-Padilla,Automotive,Enterprise,Netherlands,Europe,2021-02-07
CUST_015923,Hernandez-Lin,Retail,Consumer,India,Europe,2024-07-11
CUST_028367,Atkins Inc,Logistics,Consumer,United Kingdom,Europe,2021-09-23
CUST_012084,Moon LLC,Manufacturing,Small Business,France,North America,2024-06-30
CUST_020034,"Barnett, Reilly and Bell",Technology,Enterprise,France,North America,2022-09-12
CUST_014488,Guzman LLC,Automotive,Mid Market,Germany,North America,2023-08-31
CUST_020819,"Cooke, Newton and Hubbard",Automotive,Mid Market,Netherlands,North America,2026-03-06
CUST_037518,Cox LLC,Energy,Enterprise,Sweden,Asia Pacific,2023-08-17
CUST_044236,"Brandt, Thomas and Williams",Automotive,Enterprise,Germany,Europe,2025-03-15
CUST_048651,"Gordon, Lopez and Howell",Manufacturing,Consumer,Canada,Asia Pacific,2022-12-07
CUST_036236,"King, Carroll and Cummings",Healthcare,Mid Market,Germany,Europe,2022-08-03
CUST_021070,Knox-Wright,Logistics,Mid Market,Sweden,Asia Pacific,2025-01-08
CUST_009524,Clayton and Sons,Logistics,Small Business,Australia,Asia Pacific,2023-08-28
CUST_032756,Robinson LLC,Finance,Mid Market,France,Europe,2024-11-08
CUST_012054,Jones-Lopez,UNKNOWN,Small Business,Japan,Europe,2021-03-09
CUST_023594,Morales PLC,Energy,Enterprise,Australia,North America,2023-05-29
CUST_008038,Marsh-Thompson,Healthcare,Enterprise,United Kingdom,Europe,2021-05-04
CUST_046977,"Bond, Watson and Burgess",Technology,Enterprise,UNKNOWN,North America,2023-06-22
CUST_016400,Hall Ltd,Technology,Consumer,United Kingdom,Asia Pacific,2026-03-23
CUST_045786,Rodgers and Sons,Automotive,Enterprise,Germany,North America,2024-12-20
CUST_034616,Mccarty PLC,Manufacturing,Small Business,Australia,Asia Pacific,2022-05-31
CUST_007625,"Bailey, French and Mitchell",Automotive,Enterprise,Sweden,Asia Pacific,2022-12-28
CUST_013662,Morton PLC,Retail,Small Business,Germany,Asia Pacific,2022-03-26
CUST_037737,"Quinn, Miller and Anderson",Healthcare,Consumer,Sweden,North America,2022-04-14
CUST_026542,Smith PLC,Energy,Enterprise,France,North America,2022-09-01
CUST_013268,Elliott-Andrews,Retail,Consumer,Australia,North America,2021-02-24
CUST_018083,"Lopez, Cox and Carter",Energy,Consumer,Germany,Asia Pacific,2024-01-16
CUST_048086,"Lambert, Rodgers and Ellison",Energy,Enterprise,UNKNOWN,Asia Pacific,2023-02-11
CUST_042768,"Hale, Ford and Morales",Logistics,UNKNOWN,United Kingdom,North America,2025-12-25
CUST_004071,"Smith, Galvan and Baldwin",Technology,Enterprise,UNKNOWN,North America,2024-02-16
CUST_016287,Cowan-Martin,Manufacturing,Mid Market,Sweden,Europe,2024-08-17
CUST_001119,"Duran, Kent and Aguirre",Energy,Enterprise,France,Europe,2024-10-05
CUST_010075,Flores Ltd,Retail,Small Business,Australia,North America,2025-05-14
CUST_011374,"Burgess, Levy and Ochoa",Technology,Consumer,United States,North America,2021-06-27
CUST_032685,"Palmer, Joseph and White",UNKNOWN,Consumer,Japan,North America,2021-09-18
CUST_046434,Robinson-Cortez,Finance,Enterprise,United States,North America,2022-12-25
CUST_025350,Lynch-Clark,Manufacturing,Consumer,Sweden,Asia Pacific,2023-11-17
CUST_006716,Wilson LLC,Energy,Consumer,India,North America,2026-01-25
CUST_034568,Greene-Sullivan,Healthcare,Mid Market,Canada,Europe,2024-04-17
CUST_001031,"Mills, Meyer and Brooks",Logistics,Mid Market,Germany,Asia Pacific,2022-02-17
CUST_022754,"Johnson, Fischer and Marshall",Automotive,Consumer,United States,Europe,2026-01-11
CUST_011762,Wilkerson-Delacruz,UNKNOWN,Enterprise,Germany,North America,2022-11-19
CUST_035897,Davis-Phillips,Retail,Mid Market,Sweden,Asia Pacific,2021-03-16
CUST_014493,Mitchell-Rodriguez,Energy,Small Business,Canada,Asia Pacific,2026-05-02
CUST_025086,"Hood, Quinn and Farley",Healthcare,Mid Market,Australia,Europe,2026-03-29
CUST_020396,Welch Group,Automotive,Enterprise,India,North America,2024-01-26
CUST_004814,Peters-Joseph,Manufacturing,Consumer,Netherlands,North America,2022-10-07
CUST_008995,Green-Cardenas,Finance,Small Business,India,North America,2022-02-08
CUST_049692,"Bell, Perez and Brown",Finance,Mid Market,Netherlands,Asia Pacific,2024-09-22
CUST_021375,Gallagher-Cox,Retail,Enterprise,France,North America,2023-05-05
CUST_030243,Jones-Ortiz,Retail,Consumer,Netherlands,North America,2025-05-22
CUST_047579,Austin Group,Energy,Enterprise,France,Europe,2025-01-06
CUST_001165,Garcia and Sons,Finance,Consumer,Australia,Asia Pacific,2023-12-03
CUST_024811,Scott-Hernandez,Automotive,Small Business,Australia,Asia Pacific,2021-01-31
CUST_021110,"Morales, Marsh and Jackson",Automotive,Enterprise,United Kingdom,Asia Pacific,2024-03-22
CUST_003698,Robinson-Fry,Energy,Mid Market,United States,Asia Pacific,2023-10-20
CUST_011439,"Poole, Nguyen and Palmer",Automotive,Enterprise,UNKNOWN,North America,2022-02-05
CUST_004470,Fowler Ltd,Energy,Small Business,Netherlands,Asia Pacific,2022-09-17
CUST_009808,Mcguire Group,Energy,Mid Market,Australia,Europe,2021-05-03
CUST_047768,Ruiz-Wells,Retail,Small Business,India,Asia Pacific,2022-05-18
CUST_006749,"Trevino, Willis and Haynes",Energy,Consumer,Sweden,Asia Pacific,2026-05-27
CUST_049185,Golden Ltd,Retail,Consumer,Australia,Asia Pacific,2021-09-12
CUST_017379,"Long, Howell and Davis",Retail,Mid Market,UNKNOWN,Europe,2025-02-19
CUST_036885,Perez LLC,Energy,Mid Market,UNKNOWN,North America,2026-06-08
CUST_013357,Collins LLC,Energy,Consumer,India,Europe,2025-07-20
CUST_032405,Edwards-Hendrix,Automotive,Consumer,Canada,Asia Pacific,2024-10-25
CUST_042455,Campbell-Mcdowell,Automotive,Consumer,France,Asia Pacific,2023-03-30
CUST_046066,"Pierce, Crosby and Lee",Energy,Mid Market,India,Asia Pacific,2024-08-08
CUST_011539,"Garcia, Perry and Murphy",Technology,Enterprise,Sweden,Asia Pacific,2022-07-26
CUST_002009,Christensen-Perez,Healthcare,Enterprise,India,Asia Pacific,2025-01-10
CUST_003222,"Clark, Bradley and Jackson",Manufacturing,Enterprise,Japan,North America,2026-05-28
CUST_044997,Phillips-Li,Automotive,Enterprise,Canada,North America,2021-06-29
CUST_018763,Preston-Garcia,Healthcare,UNKNOWN,France,North America,2021-10-18
CUST_014166,"Peters, Hutchinson and Wells",Energy,Enterprise,Netherlands,Asia Pacific,2023-09-12
CUST_040684,Rivera LLC,Healthcare,Mid Market,United Kingdom,Europe,2024-05-09
CUST_025081,Farrell-Schwartz,Energy,Small Business,India,North America,2023-03-22
CUST_001823,Mendez LLC,Energy,Consumer,Australia,Asia Pacific,2021-12-31
CUST_044662,Williams PLC,Automotive,Consumer,France,Asia Pacific,2021-12-23
CUST_006849,Walker PLC,UNKNOWN,Consumer,India,Asia Pacific,2022-04-09
CUST_012636,Flores LLC,Energy,Mid Market,Australia,North America,2024-10-14
CUST_037669,"Hamilton, Byrd and Kramer",Logistics,Small Business,India,Europe,2025-09-08
CUST_006096,"Russell, Diaz and Osborne",Logistics,Mid Market,Sweden,Europe,2021-10-12
CUST_039249,Silva Ltd,Energy,Consumer,Canada,North America,2021-10-13
CUST_010578,"Miller, Hayes and Anderson",Finance,Small Business,UNKNOWN,North America,2021-11-01
CUST_031075,Cooper-Holmes,Manufacturing,Consumer,Canada,Europe,2023-10-08
CUST_029113,"Morris, Vargas and Jenkins",Logistics,Enterprise,United Kingdom,Europe,2021-10-29
CUST_010193,Burton Ltd,Logistics,Enterprise,Japan,Europe,2024-09-01
CUST_000315,"Wolf, Cole and Glass",Energy,UNKNOWN,Sweden,North America,2024-02-07
CUST_011450,Chandler-Rodriguez,Energy,Consumer,Sweden,North America,2025-09-02
CUST_030746,Hampton Inc,Logistics,Consumer,UNKNOWN,Europe,2023-03-17
CUST_029703,"Park, Santos and Meyers",Manufacturing,Mid Market,Australia,Europe,2024-09-30
CUST_027659,Scott-Macdonald,Logistics,UNKNOWN,Sweden,North America,2026-04-10
CUST_023686,Munoz-Schneider,Healthcare,UNKNOWN,Canada,Europe,2023-08-29
CUST_028376,"Brown, Brown and Lee",Retail,Enterprise,United States,Europe,2021-10-27
CUST_003086,Beltran-Wright,Manufacturing,Small Business,France,North America,2023-06-14
CUST_049372,Gonzales Ltd,Finance,Small Business,Netherlands,Europe,2022-02-05
CUST_003752,Murray-Maldonado,Manufacturing,Consumer,France,Asia Pacific,2026-06-15
CUST_005049,Holder-Beltran,Retail,Mid Market,Sweden,Asia Pacific,2021-09-09
CUST_029187,Thompson and Sons,Logistics,Enterprise,France,Europe,2023-03-13
CUST_030709,Bennett Group,Logistics,Small Business,United States,North America,2026-04-04
CUST_020147,Phelps Ltd,Logistics,Consumer,Japan,North America,2022-11-09
CUST_032250,Williams and Sons,Logistics,Enterprise,Germany,Asia Pacific,2024-05-10
CUST_004970,Holder-Warner,Technology,Consumer,Australia,Asia Pacific,2025-01-09
CUST_030526,Beck-Moran,Automotive,Enterprise,Sweden,Europe,2022-02-12
CUST_018495,Rodriguez-Kelley,Energy,Consumer,Germany,North America,2026-05-26
CUST_038065,Davis LLC,Automotive,Enterprise,Germany,Europe,2025-09-23
CUST_041837,Zavala-Cain,Logistics,Mid Market,United Kingdom,North America,2022-01-18
CUST_032753,Mcbride LLC,Healthcare,Enterprise,United Kingdom,North America,2022-01-16
CUST_020074,"Wolfe, Harris and Blake",Retail,Enterprise,Australia,Europe,2024-09-21
CUST_026274,"Brown, Whitaker and Andrews",Healthcare,Consumer,United Kingdom,Asia Pacific,2023-11-28
CUST_013650,Young Group,Manufacturing,Mid Market,Germany,Asia Pacific,2023-06-06
CUST_025534,"Douglas, Rodriguez and Gentry",Automotive,UNKNOWN,Japan,Asia Pacific,2024-01-15
CUST_017522,Lane PLC,Manufacturing,Enterprise,Canada,Asia Pacific,2022-05-10
CUST_025481,"Shaw, Rodriguez and Gill",Energy,Enterprise,United States,Asia Pacific,2023-07-04
CUST_048235,"Ramirez, Diaz and Bowman",Energy,Enterprise,Japan,Asia Pacific,2023-03-19
CUST_048788,Young-Scott,Healthcare,Mid Market,Australia,Europe,2022-05-17
CUST_032390,"Smith, Gibson and Adams",Manufacturing,Consumer,India,Asia Pacific,2022-12-07
CUST_005087,Anderson and Sons,Finance,Small Business,Sweden,North America,2024-09-19
CUST_017253,Benitez and Sons,UNKNOWN,Enterprise,United States,North America,2022-08-06
CUST_004040,"Dyer, Stone and Hunter",Retail,Consumer,Sweden,Asia Pacific,2024-02-16
CUST_018387,Richardson LLC,Finance,Enterprise,Germany,Asia Pacific,2021-06-24
CUST_004247,Adams and Sons,Manufacturing,Small Business,Japan,Europe,2022-10-27
CUST_018628,Rodriguez Inc,Technology,Enterprise,United States,Asia Pacific,2022-01-31
CUST_000880,Smith and Sons,Automotive,Small Business,India,Asia Pacific,2024-08-23
CUST_023299,"Ross, Gonzalez and Jones",Energy,Small Business,India,Asia Pacific,2024-05-29
CUST_029753,"Mccarthy, White and Reyes",Retail,Small Business,UNKNOWN,North America,2022-03-27
CUST_030173,"Case, Davis and Wood",Logistics,Enterprise,Germany,North America,2021-08-20
CUST_028560,Zhang and Sons,Energy,Small Business,Canada,North America,2024-03-23
CUST_018864,"Floyd, Wilson and Wood",Technology,Small Business,India,Europe,2022-10-08
CUST_043344,"Frost, Shelton and Lee",Retail,Mid Market,France,Europe,2021-07-14
CUST_034211,Jensen-Hughes,Finance,Enterprise,United States,Europe,2025-01-18
CUST_026084,Gonzalez Inc,Retail,Consumer,Australia,Europe,2021-07-26
CUST_001942,Taylor-Russo,Finance,Consumer,India,Asia Pacific,2022-09-05
CUST_022226,Hensley-Murray,Retail,UNKNOWN,Canada,North America,2023-10-18
CUST_044692,Barnett PLC,Manufacturing,UNKNOWN,India,Europe,2024-06-05
CUST_043240,"Thompson, Gomez and Smith",Energy,Mid Market,France,Europe,2025-09-13
CUST_023860,Ortiz-Patel,Healthcare,Consumer,United States,North America,2025-02-02
CUST_014159,Johnson LLC,Energy,Mid Market,Canada,Europe,2022-11-17
CUST_033876,"Olson, Andersen and Nelson",UNKNOWN,Consumer,France,Europe,2021-08-10
CUST_048105,Parker Inc,Logistics,Mid Market,India,Asia Pacific,2025-01-16
CUST_023450,"Roy, Peterson and Bryan",Manufacturing,Consumer,Sweden,North America,2021-08-30
CUST_006624,Walker-Cannon,Automotive,Mid Market,India,Europe,2023-12-14
CUST_038265,Smith-Ramos,UNKNOWN,Small Business,UNKNOWN,Europe,2026-04-28
CUST_026242,"Dunn, Carter and Anderson",Automotive,UNKNOWN,India,North America,2026-02-25
CUST_047592,Aguilar LLC,Automotive,Consumer,Netherlands,North America,2022-12-15
CUST_024156,Johnson-Short,Energy,Mid Market,India,North America,2025-05-12
CUST_032059,Wiley PLC,Energy,Enterprise,Netherlands,North America,2026-03-05
CUST_009332,"Mitchell, Gibson and Waters",Manufacturing,Enterprise,India,Europe,2024-08-30
CUST_043565,Hall LLC,UNKNOWN,Small Business,Germany,Asia Pacific,2022-11-26
CUST_003494,Edwards Group,Technology,Enterprise,United Kingdom,North America,2022-07-04
CUST_004879,Vaughn LLC,Healthcare,Consumer,United Kingdom,Asia Pacific,2025-07-16
CUST_047063,Rice Group,Technology,Mid Market,Japan,Europe,2024-10-08
CUST_000999,Brown LLC,Finance,Small Business,United Kingdom,North America,2022-04-15
CUST_037087,Tyler-Massey,Finance,Consumer,Germany,Asia Pacific,2021-11-13
CUST_036438,Frederick and Sons,Manufacturing,Enterprise,United Kingdom,Asia Pacific,2023-12-18
CUST_034750,"Richardson, Graves and Ashley",Finance,Consumer,Germany,Europe,2023-04-14
CUST_028617,Richardson-Crawford,Automotive,Enterprise,France,North America,2024-04-23
CUST_037096,"Welch, Gonzalez and Warner",Finance,Enterprise,Canada,Europe,2026-03-05
CUST_022811,Gonzalez-Hill,Finance,Consumer,Japan,Asia Pacific,2026-06-28
CUST_007143,Lang-Ferguson,Retail,Mid Market,Netherlands,Asia Pacific,2025-05-19
CUST_021559,Brooks Group,Finance,Mid Market,United States,Asia Pacific,2023-11-18
CUST_009936,"Riley, Thomas and Arroyo",Energy,Small Business,Canada,Europe,2023-08-22
CUST_004789,Irwin-Ortega,Finance,Small Business,Sweden,North America,2025-12-05
CUST_030511,"Martin, Franklin and Morris",Retail,Enterprise,India,Europe,2024-02-15
CUST_031190,"Rodriguez, Mclaughlin and Owens",Technology,Mid Market,Germany,Asia Pacific,2023-04-05
CUST_020084,Ruiz-Ellis,Manufacturing,Mid Market,United States,Asia Pacific,2024-02-21
CUST_010824,Cole-Smith,Finance,Enterprise,Australia,North America,2022-03-28
CUST_000673,Payne-Thompson,Technology,Small Business,France,North America,2023-08-03
CUST_015595,Hill Ltd,Energy,Small Business,India,Europe,2026-06-16
CUST_043049,Martin-Charles,Automotive,Enterprise,Germany,Asia Pacific,2021-10-22
CUST_021912,Bean PLC,Logistics,Consumer,France,North America,2024-06-15
CUST_011869,"Brooks, Wilson and Riddle",Finance,Mid Market,Australia,Europe,2021-08-31
CUST_034691,Ibarra-Moore,Logistics,UNKNOWN,UNKNOWN,North America,2022-02-06
CUST_011322,Cardenas-Salinas,Finance,Small Business,United States,Europe,2024-07-17
CUST_044212,"Rowland, Allen and Johnson",Technology,Mid Market,Australia,Asia Pacific,2023-08-01
CUST_024615,Castro-Wright,Automotive,Small Business,India,North America,2024-11-26
CUST_012006,"Schaefer, Preston and Moore",Technology,Small Business,France,Europe,2026-02-12
CUST_003940,Johnson PLC,Healthcare,Mid Market,Sweden,Asia Pacific,2023-06-26
CUST_004614,Johnson Inc,UNKNOWN,Small Business,Canada,Asia Pacific,2021-03-28
CUST_036760,"Russell, Jones and Harris",Logistics,Mid Market,France,Europe,2025-08-19
CUST_031459,Johnson Ltd,Finance,UNKNOWN,Japan,Asia Pacific,2022-09-19
CUST_044953,"Evans, Haynes and Miller",Retail,Enterprise,India,North America,2021-11-27
CUST_004348,Sullivan LLC,Manufacturing,Small Business,Japan,Asia Pacific,2026-05-18
CUST_039328,"Walker, Garza and Howell",Energy,Small Business,United States,Asia Pacific,2025-10-29
CUST_049923,Meyers Ltd,Retail,Mid Market,Japan,North America,2024-10-03
CUST_022394,Daniels Group,Healthcare,Consumer,France,North America,2022-10-11
CUST_003157,"Hart, Park and Boyd",UNKNOWN,Small Business,Germany,North America,2025-02-27
CUST_029918,"Harrison, Carlson and Smith",Healthcare,Small Business,France,North America,2022-05-25
CUST_037224,"Huang, Baker and Sanchez",Manufacturing,Enterprise,France,North America,2023-03-13
CUST_013479,Thompson LLC,Finance,Enterprise,UNKNOWN,Europe,2025-06-01
CUST_013872,Cross-Mora,UNKNOWN,Small Business,Netherlands,Asia Pacific,2024-05-21
CUST_038556,Sims-Santiago,Retail,UNKNOWN,United Kingdom,North America,2024-05-30
CUST_025330,"Bell, Watson and Fleming",UNKNOWN,Enterprise,Japan,Asia Pacific,2021-04-27
CUST_044685,Houston Group,Technology,Enterprise,Sweden,Asia Pacific,2024-12-28
CUST_000986,"Rivera, Castillo and Griffin",Finance,Small Business,Sweden,North America,2025-04-04
CUST_037140,Berry-Sparks,Technology,Enterprise,Germany,Asia Pacific,2024-03-25
CUST_035034,Miller LLC,Retail,Mid Market,United Kingdom,Asia Pacific,2021-05-16
CUST_023731,Silva-Brady,Finance,Small Business,India,Europe,2024-01-01
CUST_007531,"Bell, Hernandez and Davies",Automotive,Enterprise,Netherlands,Asia Pacific,2025-06-21
CUST_044395,"Harris, Ramirez and King",Healthcare,Mid Market,France,Asia Pacific,2021-10-04
CUST_032949,"Reyes, Haley and Henderson",Manufacturing,Consumer,India,Europe,2025-01-06
CUST_030878,Blevins LLC,Technology,Consumer,United Kingdom,North America,2024-08-14
CUST_029931,"Torres, Rodriguez and Bell",Technology,Small Business,Germany,Asia Pacific,2023-06-14
CUST_023416,Armstrong-Wong,Healthcare,Mid Market,Australia,North America,2025-12-06
CUST_006060,"Bradshaw, Martinez and Bowen",Automotive,Consumer,Sweden,Asia Pacific,2021-01-16
CUST_023680,Gilbert-Hill,Technology,Small Business,Australia,Europe,2021-01-28
CUST_015941,"Wheeler, Mitchell and Quinn",Technology,Consumer,Japan,North America,2021-10-10
CUST_006949,Vasquez Ltd,Technology,Consumer,Sweden,Asia Pacific,2022-07-12
CUST_030096,"Allen, Graham and Ryan",Manufacturing,Mid Market,Japan,Europe,2022-07-21
CUST_041340,Garcia Ltd,Healthcare,Mid Market,United Kingdom,North America,2024-08-28
CUST_049599,Goodwin-Simmons,Technology,Small Business,Sweden,Asia Pacific,2022-07-06
CUST_033184,Gomez-Howard,Energy,Mid Market,Sweden,Asia Pacific,2023-02-05
CUST_016581,Schwartz LLC,Healthcare,Enterprise,Germany,Europe,2022-05-24
CUST_001389,Dominguez LLC,Retail,Enterprise,United Kingdom,Asia Pacific,2022-08-14
CUST_021351,Rush-Terry,Logistics,Small Business,India,Europe,2021-02-05
